PROVIDER,ICEE/ARC/NASA
WEBSITE,https://www.astrochemistry.org/ramdb/
VERSION,1.00
LINK,https://www.astrochemistry.org/ramdb/raman/1.00/default/details/Glycine_405_microimaging_homogeneous_293K_none_0_solid_microcrystals_06282022
REFERENCES,"Mattioda, A.L., Gavilan, L., Ricketts, C.L., Najeeb, P.K., Ricca, A., Boersma, C., ""The NASA Raman Spectroscopic Database: Ramdb version 1.00"", 2024, Icarus, 408, 115769 doi:10.1016/j.icarus.2023.115769"
NOTE,"PLEASE CITE THE APPROPRIATE REFERENCES WHEN USING THESE DATA"
TITLE,
DATA TYPE,RAMAN SPECTRUM
ORIGIN,JASCO
OWNER,
DATE,22/06/28
TIME,15:25:46
SPECTROMETER/DATA SYSTEM,
LOCALE,1033
RESOLUTION,
DELTAX,0.5
XUNITS,1/CM
YUNITS,INTENSITY
FIRSTX,   -0.9146
LASTX, 5992.0854
NPOINTS,   11987
FIRSTY,  1361.69995
MAXY,  3823.96436
MINY,  1359.70789
XYDATA,
442.0854,1456.81
442.5854,1457.22
443.0854,1457.65
443.5854,1458.05
444.0854,1458.43
444.5854,1458.77
445.0854,1459.08
445.5854,1459.37
446.0854,1459.65
446.5854,1459.95
447.0854,1460.26
447.5854,1460.62
448.0854,1461.03
448.5854,1461.51
449.0854,1462.07
449.5854,1462.72
450.0854,1463.45
450.5854,1464.23
451.0854,1465.06
451.5854,1465.92
452.0854,1466.78
452.5854,1467.64
453.0854,1468.47
453.5854,1469.26
454.0854,1470
454.5854,1470.68
455.0854,1471.33
455.5854,1471.98
456.0854,1472.65
456.5854,1473.37
457.0854,1474.16
457.5854,1475.05
458.0854,1476.08
458.5854,1477.25
459.0854,1478.6
459.5854,1480.13
460.0854,1481.85
460.5854,1483.75
461.0854,1485.82
461.5854,1488.06
462.0854,1490.48
462.5854,1493.06
463.0854,1495.81
463.5854,1498.71
464.0854,1501.78
464.5854,1505
465.0854,1508.38
465.5854,1511.89
466.0854,1515.55
466.5854,1519.35
467.0854,1523.28
467.5854,1527.34
468.0854,1531.53
468.5854,1535.84
469.0854,1540.27
469.5854,1544.84
470.0854,1549.56
470.5854,1554.46
471.0854,1559.53
471.5854,1564.81
472.0854,1570.3
472.5854,1576.03
473.0854,1582
473.5854,1588.23
474.0854,1594.7
474.5854,1601.41
475.0854,1608.32
475.5854,1615.4
476.0854,1622.64
476.5854,1630.02
477.0854,1637.5
477.5854,1645.06
478.0854,1652.68
478.5854,1660.34
479.0854,1668
479.5854,1675.64
480.0854,1683.23
480.5854,1690.73
481.0854,1698.12
481.5854,1705.36
482.0854,1712.43
482.5854,1719.3
483.0854,1725.93
483.5854,1732.3
484.0854,1738.35
484.5854,1744.05
485.0854,1749.34
485.5854,1754.19
486.0854,1758.55
486.5854,1762.38
487.0854,1765.63
487.5854,1768.25
488.0854,1770.22
488.5854,1771.54
489.0854,1772.28
489.5854,1772.5
490.0854,1772.25
490.5854,1771.6
491.0854,1770.6
491.5854,1769.31
492.0854,1767.79
492.5854,1766.11
493.0854,1764.3
493.5854,1762.36
494.0854,1760.24
494.5854,1757.92
495.0854,1755.37
495.5854,1752.56
496.0854,1749.45
496.5854,1746.02
497.0854,1742.23
497.5854,1738.06
498.0854,1733.49
498.5854,1728.53
499.0854,1723.21
499.5854,1717.54
500.0854,1711.53
500.5854,1705.2
501.0854,1698.57
501.5854,1691.65
502.0854,1684.46
502.5854,1677.02
503.0854,1669.37
503.5854,1661.55
504.0854,1653.62
504.5854,1645.62
505.0854,1637.59
505.5854,1629.6
506.0854,1621.69
506.5854,1613.9
507.0854,1606.29
507.5854,1598.9
508.0854,1591.74
508.5854,1584.8
509.0854,1578.1
509.5854,1571.63
510.0854,1565.4
510.5854,1559.42
511.0854,1553.68
511.5854,1548.18
512.0854,1542.94
512.5854,1537.95
513.0854,1533.21
513.5854,1528.73
514.0854,1524.5
514.5854,1520.53
515.0854,1516.82
515.5854,1513.36
516.0854,1510.17
516.5854,1507.23
517.0854,1504.55
517.5854,1502.12
518.0854,1499.91
518.5854,1497.89
519.0854,1496.05
519.5854,1494.35
